name,trainer,trait,week,score,date,course,cohort
Hogan Bushnell,Lucy Foster,Independent,9,8.0,2019-05-20,Data,31
Hogan Bushnell,Lucy Foster,Determined,9,8.0,2019-05-20,Data,31
Hogan Bushnell,Lucy Foster,Professional,9,8.0,2019-05-20,Data,31
Hogan Bushnell,Lucy Foster,Studious,9,8.0,2019-05-20,Data,31
Hogan Bushnell,Lucy Foster,Imaginative,9,8.0,2019-05-20,Data,31
Hogan Bushnell,Lucy Foster,Analytic,10,8.0,2019-05-20,Data,31
Hogan Bushnell,Lucy Foster,Independent,10,8.0,2019-05-20,Data,31
Hogan Bushnell,Lucy Foster,Determined,10,8.0,2019-05-20,Data,31
Hogan Bushnell,Lucy Foster,Professional,10,8.0,2019-05-20,Data,31
Hogan Bushnell,Lucy Foster,Studious,10,5.0,2019-05-20,Data,31
Hogan Bushnell,Lucy Foster,Imaginative,10,8.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Analytic,1,1.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Independent,1,7.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Determined,1,5.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Professional,1,1.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Studious,1,1.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Imaginative,1,3.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Analytic,2,3.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Independent,2,2.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Determined,2,2.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Professional,2,3.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Studious,2,4.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Imaginative,2,1.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Analytic,3,2.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Independent,3,5.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Determined,3,1.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Professional,3,2.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Studious,3,1.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Imaginative,3,3.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Analytic,4,7.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Independent,4,7.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Determined,4,7.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Professional,4,6.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Studious,4,5.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Imaginative,4,4.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Analytic,5,7.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Independent,5,7.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Determined,5,6.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Professional,5,7.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Studious,5,6.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Imaginative,5,8.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Analytic,6,5.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Independent,6,2.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Determined,6,7.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Professional,6,7.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Studious,6,3.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Imaginative,6,5.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Analytic,7,8.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Independent,7,5.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Determined,7,5.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Professional,7,8.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Studious,7,7.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Imaginative,7,8.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Analytic,8,8.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Independent,8,8.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Determined,8,8.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Professional,8,8.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Studious,8,4.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Imaginative,8,4.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Analytic,9,8.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Independent,9,8.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Determined,9,8.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Professional,9,2.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Studious,9,8.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Imaginative,9,8.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Analytic,10,8.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Independent,10,8.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Determined,10,8.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Professional,10,8.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Studious,10,8.0,2019-05-20,Data,31
Scott Duny,Lucy Foster,Imaginative,10,8.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Analytic,1,3.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Independent,1,3.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Determined,1,1.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Professional,1,3.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Studious,1,2.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Imaginative,1,5.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Analytic,2,5.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Independent,2,1.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Determined,2,1.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Professional,2,4.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Studious,2,4.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Imaginative,2,1.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Analytic,3,4.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Independent,3,7.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Determined,3,1.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Professional,3,2.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Studious,3,3.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Imaginative,3,4.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Analytic,4,5.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Independent,4,3.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Determined,4,7.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Professional,4,8.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Studious,4,7.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Imaginative,4,8.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Analytic,5,6.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Independent,5,8.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Determined,5,7.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Professional,5,5.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Studious,5,4.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Imaginative,5,7.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Analytic,6,5.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Independent,6,8.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Determined,6,8.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Professional,6,3.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Studious,6,3.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Imaginative,6,2.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Analytic,7,8.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Independent,7,6.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Determined,7,3.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Professional,7,8.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Studious,7,8.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Imaginative,7,8.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Analytic,8,8.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Independent,8,6.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Determined,8,7.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Professional,8,5.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Studious,8,8.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Imaginative,8,8.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Analytic,9,8.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Independent,9,8.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Determined,9,8.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Professional,9,8.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Studious,9,8.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Imaginative,9,4.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Analytic,10,8.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Independent,10,8.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Determined,10,8.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Professional,10,8.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Studious,10,8.0,2019-05-20,Data,31
Viv Newby,Lucy Foster,Imaginative,10,8.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Analytic,1,3.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Independent,1,1.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Determined,1,7.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Professional,1,1.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Studious,1,1.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Imaginative,1,4.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Analytic,2,3.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Independent,2,5.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Determined,2,6.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Professional,2,2.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Studious,2,6.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Imaginative,2,4.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Analytic,3,2.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Independent,3,2.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Determined,3,6.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Professional,3,3.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Studious,3,4.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Imaginative,3,2.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Analytic,4,7.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Independent,4,5.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Determined,4,7.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Professional,4,4.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Studious,4,6.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Imaginative,4,8.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Analytic,5,8.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Independent,5,2.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Determined,5,4.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Professional,5,8.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Studious,5,4.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Imaginative,5,5.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Analytic,6,6.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Independent,6,3.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Determined,6,8.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Professional,6,6.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Studious,6,4.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Imaginative,6,6.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Analytic,7,8.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Independent,7,8.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Determined,7,8.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Professional,7,5.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Studious,7,8.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Imaginative,7,8.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Analytic,8,6.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Independent,8,8.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Determined,8,8.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Professional,8,7.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Studious,8,8.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Imaginative,8,8.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Analytic,9,8.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Independent,9,5.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Determined,9,5.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Professional,9,8.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Studious,9,8.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Imaginative,9,8.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Analytic,10,8.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Independent,10,8.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Determined,10,8.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Professional,10,8.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Studious,10,8.0,2019-05-20,Data,31
Louise Dowse,Lucy Foster,Imaginative,10,8.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Analytic,1,2.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Independent,1,5.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Determined,1,3.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Professional,1,6.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Studious,1,5.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Imaginative,1,4.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Analytic,2,3.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Independent,2,2.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Determined,2,1.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Professional,2,3.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Studious,2,1.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Imaginative,2,2.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Analytic,3,1.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Independent,3,3.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Determined,3,3.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Professional,3,2.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Studious,3,6.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Imaginative,3,1.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Analytic,4,4.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Independent,4,4.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Determined,4,2.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Professional,4,8.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Studious,4,8.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Imaginative,4,8.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Analytic,5,7.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Independent,5,8.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Determined,5,7.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Professional,5,8.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Studious,5,3.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Imaginative,5,8.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Analytic,6,7.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Independent,6,8.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Determined,6,7.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Professional,6,7.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Studious,6,7.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Imaginative,6,3.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Analytic,7,7.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Independent,7,8.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Determined,7,8.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Professional,7,8.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Studious,7,5.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Imaginative,7,8.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Analytic,8,8.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Independent,8,5.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Determined,8,8.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Professional,8,8.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Studious,8,8.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Imaginative,8,8.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Analytic,9,8.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Independent,9,8.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Determined,9,7.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Professional,9,8.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Studious,9,8.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Imaginative,9,8.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Analytic,10,8.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Independent,10,8.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Determined,10,8.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Professional,10,8.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Studious,10,8.0,2019-05-20,Data,31
Haroun Mccrohon,Lucy Foster,Imaginative,10,8.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Analytic,1,3.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Independent,1,2.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Determined,1,2.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Professional,1,4.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Studious,1,4.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Imaginative,1,4.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Analytic,2,2.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Independent,2,2.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Determined,2,2.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Professional,2,1.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Studious,2,5.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Imaginative,2,3.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Analytic,3,2.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Independent,3,3.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Determined,3,5.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Professional,3,1.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Studious,3,1.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Imaginative,3,2.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Analytic,4,5.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Independent,4,8.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Determined,4,5.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Professional,4,8.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Studious,4,5.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Imaginative,4,6.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Analytic,5,5.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Independent,5,7.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Determined,5,3.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Professional,5,6.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Studious,5,6.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Imaginative,5,5.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Analytic,6,5.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Independent,6,4.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Determined,6,8.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Professional,6,7.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Studious,6,8.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Imaginative,6,1.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Analytic,7,8.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Independent,7,8.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Determined,7,8.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Professional,7,8.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Studious,7,7.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Imaginative,7,8.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Analytic,8,6.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Independent,8,8.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Determined,8,8.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Professional,8,8.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Studious,8,8.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Imaginative,8,4.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Analytic,9,7.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Independent,9,8.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Determined,9,8.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Professional,9,8.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Studious,9,8.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Imaginative,9,5.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Analytic,10,8.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Independent,10,8.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Determined,10,8.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Professional,10,8.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Studious,10,7.0,2019-05-20,Data,31
Devan Claricoats,Lucy Foster,Imaginative,10,8.0,2019-05-20,Data,31
Matthaeus Audas,Lucy Foster,Analytic,1,5.0,2019-05-20,Data,31
Matthaeus Audas,Lucy Foster,Independent,1,4.0,2019-05-20,Data,31
Matthaeus Audas,Lucy Foster,Determined,1,3.0,2019-05-20,Data,31
Matthaeus Audas,Lucy Foster,Professional,1,3.0,2019-05-20,Data,31
Matthaeus Audas,Lucy Foster,Studious,1,3.0,2019-05-20,Data,31
Matthaeus Audas,Lucy Foster,Imaginative,1,2.0,2019-05-20,Data,31
Matthaeus Audas,Lucy Foster,Analytic,2,1.0,2019-05-20,Data,31
Matthaeus Audas,Lucy Foster,Independent,2,1.0,2019-05-20,Data,31
Matthaeus Audas,Lucy Foster,Determined,2,1.0,2019-05-20,Data,31
Matthaeus Audas,Lucy Foster,Professional,2,4.0,2019-05-20,Data,31
Matthaeus Audas,Lucy Foster,Studious,2,2.0,2019-05-20,Data,31
Matthaeus Audas,Lucy Foster,Imaginative,2,4.0,2019-05-20,Data,31
Matthaeus Audas,Lucy Foster,Analytic,3,2.0,2019-05-20,Data,31
Matthaeus Audas,Lucy Foster,Independent,3,6.0,2019-05-20,Data,31
Matthaeus Audas,Lucy Foster,Determined,3,5.0,2019-05-20,Data,31
Matthaeus Audas,Lucy Foster,Professional,3,1.0,2019-05-20,Data,31
Matthaeus Audas,Lucy Foster,Studious,3,4.0,2019-05-20,Data,31
Matthaeus Audas,Lucy Foster,Imaginative,3,5.0,2019-05-20,Data,31
Matthaeus Audas,Lucy Foster,Analytic,4,8.0,2019-05-20,Data,31
Matthaeus Audas,Lucy Foster,Independent,4,5.0,2019-05-20,Data,31
Matthaeus Audas,Lucy Foster,Determined,4,6.0,2019-05-20,Data,31
Matthaeus Audas,Lucy Foster,Professional,4,4.0,2019-05-20,Data,31
Matthaeus Audas,Lucy Foster,Studious,4,8.0,2019-05-20,Data,31
Matthaeus Audas,Lucy Foster,Imaginative,4,2.0,2019-05-20,Data,31
Matthaeus Audas,Lucy Foster,Analytic,5,2.0,2019-05-20,Data,31
Matthaeus Audas,Lucy Foster,Independent,5,8.0,2019-05-20,Data,31
Matthaeus Audas,Lucy Foster,Determined,5,7.0,2019-05-20,Data,31
Matthaeus Audas,Lucy Foster,Professional,5,8.0,2019-05-20,Data,31
Matthaeus Audas,Lucy Foster,Studious,5,6.0,2019-05-20,Data,31
Matthaeus Audas,Lucy Foster,Imaginative,5,4.0,2019-05-20,Data,31
Matthaeus Audas,Lucy Foster,Analytic,6,8.0,2019-05-20,Data,31
Matthaeus Audas,Lucy Foster,Independent,6,5.0,2019-05-20,Data,31
Matthaeus Audas,Lucy Foster,Determined,6,1.0,2019-05-20,Data,31
Matthaeus Audas,Lucy Foster,Professional,6,6.0,2019-05-20,Data,31
Matthaeus Audas,Lucy Foster,Studious,6,4.0,2019-05-20,Data,31
Matthaeus Audas,Lucy Foster,Imaginative,6,7.0,2019-05-20,Data,31
Matthaeus Audas,Lucy Foster,Analytic,7,8.0,2019-05-20,Data,31
Matthaeus Audas,Lucy Foster,Independent,7,7.0,2019-05-20,Data,31
Matthaeus Audas,Lucy Foster,Determined,7,8.0,2019-05-20,Data,31
Matthaeus Audas,Lucy Foster,Professional,7,7.0,2019-05-20,Data,31
Matthaeus Audas,Lucy Foster,Studious,7,8.0,2019-05-20,Data,31
Matthaeus Audas,Lucy Foster,Imaginative,7,7.0,2019-05-20,Data,31
Matthaeus Audas,Lucy Foster,Analytic,8,7.0,2019-05-20,Data,31
Matthaeus Audas,Lucy Foster,Independent,8,8.0,2019-05-20,Data,31
Matthaeus Audas,Lucy Foster,Determined,8,8.0,2019-05-20,Data,31
Matthaeus Audas,Lucy Foster,Professional,8,8.0,2019-05-20,Data,31
